team,game_date,lineup,predicted_lineup
BAL,2025-06-11,"{'cowsc001': [0.1951219512195122, 0.43902439024390244, 0.25, 3.0, 0.27954545454545454, 0.29545454545454547, 0.045454545454545456, 0.7045454545454546, 0.2857142857142857, 0.5], 'hendg002': [0.2683982683982684, 0.44155844155844154, 0.324, 8.0, 0.33360000000000023, 0.264, 0.072, 0.736, 0.2839506172839506, 0.5493827160493827], 'hollj003': [0.2669683257918552, 0.43891402714932126, 0.31932773109243695, 8.0, 0.32100840336134445, 0.23529411764705882, 0.0546218487394958, 0.7647058823529411, 0.391304347826087, 0.45962732919254656], 'laurr001': [0.2636363636363636, 0.5181818181818182, 0.325, 7.0, 0.35749999999999993, 0.275, 0.075, 0.725, 0.3698630136986301, 0.4383561643835616], 'mullc002': [0.22702702702702704, 0.43783783783783786, 0.319047619047619, 10.0, 0.32619047619047625, 0.24761904761904763, 0.10952380952380952, 0.7523809523809524, 0.35384615384615387, 0.38461538461538464], 'ohear001': [0.30612244897959184, 0.4846938775510204, 0.3901345291479821, 9.0, 0.37309417040358767, 0.17937219730941703, 0.1031390134529148, 0.820627802690583, 0.4304635761589404, 0.5099337748344371], 'rutsa001': [0.22325581395348837, 0.3674418604651163, 0.3155737704918033, 7.0, 0.3049180327868853, 0.1680327868852459, 0.11475409836065574, 0.8319672131147541, 0.3764705882352941, 0.4235294117647059], 'uriar001': [0.272108843537415, 0.35374149659863946, 0.34355828220858897, 2.0, 0.3177914110429446, 0.19631901840490798, 0.09815950920245399, 0.803680981595092, 0.336283185840708, 0.40707964601769914], 'westj002': [0.22105263157894736, 0.42105263157894735, 0.27450980392156865, 5.0, 0.28823529411764703, 0.21568627450980393, 0.049019607843137254, 0.7843137254901961, 0.28169014084507044, 0.4084507042253521]}","['hollj003', 'rutsa001', 'hendg002', 'westj002', 'uriar001', 'laurr001', 'cowsc001', 'mullc002', 'ohear001']"
BAL,2025-06-19,"{'cowsc001': [0.1896551724137931, 0.46551724137931033, 0.25396825396825395, 5.0, 0.2841269841269841, 0.36507936507936506, 0.047619047619047616, 0.6349206349206349, 0.2857142857142857, 0.5428571428571428], 'hendg002': [0.27756653992395436, 0.4372623574144487, 0.33098591549295775, 8.0, 0.3362676056338032, 0.25, 0.07042253521126761, 0.75, 0.3010752688172043, 0.5053763440860215], 'hollj003': [0.25396825396825395, 0.4087301587301587, 0.3037037037037037, 8.0, 0.3037037037037037, 0.23703703703703705, 0.05185185185185185, 0.762962962962963, 0.375, 0.44565217391304346], 'laurr001': [0.2647058823529412, 0.5147058823529411, 0.32432432432432434, 9.0, 0.35675675675675667, 0.2635135135135135, 0.07432432432432433, 0.7364864864864865, 0.35555555555555557, 0.4222222222222222], 'mullc002': [0.22857142857142856, 0.4523809523809524, 0.3135593220338983, 12.0, 0.328813559322034, 0.25, 0.1016949152542373, 0.75, 0.36486486486486486, 0.38513513513513514], 'ohear001': [0.29767441860465116, 0.4790697674418605, 0.3786008230452675, 10.0, 0.36625514403292203, 0.16872427983539096, 0.09876543209876543, 0.831275720164609, 0.42011834319526625, 0.4911242603550296], 'rutsa001': [0.2301255230125523, 0.37656903765690375, 0.3210332103321033, 8.0, 0.3110701107011072, 0.16236162361623616, 0.11439114391143912, 0.8376383763837638, 0.35602094240837695, 0.39790575916230364], 'uriar001': [0.2710843373493976, 0.3855421686746988, 0.33516483516483514, 4.0, 0.3236263736263735, 0.2087912087912088, 0.08791208791208792, 0.7912087912087912, 0.3412698412698413, 0.40476190476190477], 'westj002': [0.2459016393442623, 0.4672131147540984, 0.30303030303030304, 7.0, 0.32272727272727264, 0.24242424242424243, 0.06060606060606061, 0.7575757575757576, 0.313953488372093, 0.45348837209302323]}","['hollj003', 'westj002', 'hendg002', 'ohear001', 'laurr001', 'cowsc001', 'uriar001', 'mullc002', 'rutsa001']"
BAL,2025-07-10,"{'cowsc001': [0.226890756302521, 0.48739495798319327, 0.2868217054263566, 8.0, 0.3108527131782945, 0.31007751937984496, 0.046511627906976744, 0.689922480620155, 0.31645569620253167, 0.4936708860759494], 'hendg002': [0.2668711656441718, 0.4294478527607362, 0.3267605633802817, 10.0, 0.3298591549295779, 0.24225352112676057, 0.07605633802816901, 0.7577464788732394, 0.30603448275862066, 0.5172413793103449], 'hollj003': [0.26299694189602446, 0.42507645259938837, 0.31339031339031337, 12.0, 0.3148148148148151, 0.24216524216524216, 0.05413105413105413, 0.7578347578347578, 0.37815126050420167, 0.453781512605042], 'laurr001': [0.27040816326530615, 0.49489795918367346, 0.34101382488479265, 10.0, 0.3543778801843318, 0.2626728110599078, 0.08294930875576037, 0.7373271889400922, 0.37404580152671757, 0.45038167938931295], 'mayoc001': [0.21052631578947367, 0.3157894736842105, 0.2682926829268293, 1.0, 0.26463414634146337, 0.25609756097560976, 0.07317073170731707, 0.7439024390243902, 0.32727272727272727, 0.41818181818181815], 'mullc002': [0.210727969348659, 0.4099616858237548, 0.3016949152542373, 13.0, 0.3098305084745765, 0.23389830508474577, 0.10847457627118644, 0.7661016949152543, 0.3386243386243386, 0.3544973544973545], 'ohear001': [0.2808988764044944, 0.45318352059925093, 0.3684210526315789, 11.0, 0.35263157894736874, 0.17105263157894737, 0.10526315789473684, 0.8289473684210527, 0.38461538461538464, 0.47596153846153844], 'uriar001': [0.25462962962962965, 0.37962962962962965, 0.3177966101694915, 6.0, 0.3063559322033898, 0.2076271186440678, 0.07627118644067797, 0.7923728813559322, 0.3333333333333333, 0.3939393939393939], 'westj002': [0.2483221476510067, 0.47651006711409394, 0.30434782608695654, 9.0, 0.32422360248447196, 0.2608695652173913, 0.055900621118012424, 0.7391304347826086, 0.3106796116504854, 0.46601941747572817]}","['hollj003', 'westj002', 'hendg002', 'laurr001', 'uriar001', 'cowsc001', 'mayoc001', 'mullc002', 'ohear001']"
BAL,2025-07-28,"{'cowsc001': [0.21686746987951808, 0.4036144578313253, 0.2777777777777778, 8.0, 0.27944444444444433, 0.29444444444444445, 0.05, 0.7055555555555556, 0.3185840707964602, 0.46017699115044247], 'hendg002': [0.27882037533512066, 0.45308310991957107, 0.3422982885085575, 11.0, 0.34523227383863125, 0.22493887530562348, 0.08068459657701711, 0.7750611246943765, 0.31985294117647056, 0.5257352941176471], 'hollj003': [0.26288659793814434, 0.42010309278350516, 0.3125, 14.0, 0.31418269230769275, 0.23317307692307693, 0.055288461538461536, 0.7668269230769231, 0.37282229965156793, 0.44947735191637633], 'laurr001': [0.27309236947791166, 0.5100401606425703, 0.336996336996337, 14.0, 0.35677655677655695, 0.24175824175824176, 0.07326007326007326, 0.7582417582417582, 0.39655172413793105, 0.47701149425287354], 'mayoc001': [0.21739130434782608, 0.358695652173913, 0.30097087378640774, 2.0, 0.29126213592233, 0.21359223300970873, 0.0970873786407767, 0.7864077669902912, 0.35714285714285715, 0.4142857142857143], 'mullc002': [0.21710526315789475, 0.40460526315789475, 0.29793510324483774, 14.0, 0.3064896755162245, 0.2448377581120944, 0.09734513274336283, 0.7551622418879056, 0.3394495412844037, 0.3577981651376147], 'ohear001': [0.27631578947368424, 0.4407894736842105, 0.3659942363112392, 12.0, 0.3487031700288189, 0.16714697406340057, 0.10951008645533142, 0.8328530259365994, 0.379746835443038, 0.48523206751054854], 'rutsa001': [0.22633744855967078, 0.37037037037037035, 0.3188405797101449, 8.0, 0.30797101449275377, 0.16304347826086957, 0.11594202898550725, 0.8369565217391305, 0.35051546391752575, 0.39690721649484534], 'westj002': [0.25, 0.4519230769230769, 0.3004484304932735, 11.0, 0.31434977578475326, 0.23318385650224216, 0.04932735426008968, 0.7668161434977578, 0.2980132450331126, 0.4370860927152318]}","['hollj003', 'rutsa001', 'hendg002', 'laurr001', 'ohear001', 'mayoc001', 'cowsc001', 'mullc002', 'westj002']"
BOS,2025-08-11,"{'abrew002': [0.24702380952380953, 0.47619047619047616, 0.3125, 21.0, 0.34184782608695696, 0.24456521739130435, 0.08695652173913043, 0.7554347826086957, 0.3236514522821577, 0.45643153526970953], 'anthr001': [0.28, 0.41714285714285715, 0.3942307692307692, 2.0, 0.35096153846153855, 0.25, 0.1346153846153846, 0.75, 0.36065573770491804, 0.5737704918032787], 'brega001': [0.296028880866426, 0.5270758122743683, 0.375, 14.0, 0.3769230769230774, 0.16666666666666666, 0.08974358974358974, 0.8333333333333334, 0.33181818181818185, 0.4681818181818182], 'duraj001': [0.2632696390658174, 0.4564755838641189, 0.3301158301158301, 12.0, 0.3351351351351352, 0.2413127413127413, 0.07722007722007722, 0.7586872586872587, 0.3701492537313433, 0.4835820895522388], 'gonzr003': [0.3005181347150259, 0.5544041450777202, 0.34146341463414637, 8.0, 0.3790243902439024, 0.24878048780487805, 0.04878048780487805, 0.751219512195122, 0.34558823529411764, 0.6029411764705882], 'narvc002': [0.2483221476510067, 0.40939597315436244, 0.3212121212121212, 9.0, 0.32515151515151536, 0.24545454545454545, 0.09696969696969697, 0.7545454545454545, 0.2783018867924528, 0.4481132075471698], 'rafac001': [0.25757575757575757, 0.43686868686868685, 0.3, 14.0, 0.313809523809524, 0.19047619047619047, 0.04523809523809524, 0.8095238095238095, 0.35275080906148865, 0.4368932038834951], 'stort001': [0.25565610859728505, 0.42081447963800905, 0.30148619957537154, 18.0, 0.31125265392781354, 0.28874734607218683, 0.05307855626326964, 0.7112526539278131, 0.33554817275747506, 0.47840531561461797], 'toroa001': [0.24789915966386555, 0.37815126050420167, 0.3035019455252918, 6.0, 0.28793774319066145, 0.1517509727626459, 0.05058365758754864, 0.8482490272373541, 0.3298429319371728, 0.3298429319371728]}","['anthr001', 'brega001', 'duraj001', 'stort001', 'gonzr003', 'abrew002', 'toroa001', 'narvc002', 'rafac001']"
BOS,2025-08-15,"{'abrew002': [0.2507204610951009, 0.4783861671469741, 0.31758530183727035, 21.0, 0.34540682414698204, 0.23622047244094488, 0.08923884514435695, 0.7637795275590551, 0.32142857142857145, 0.45634920634920634], 'anthr001': [0.27956989247311825, 0.44086021505376344, 0.3991031390134529, 4.0, 0.361883408071749, 0.2600896860986547, 0.14349775784753363, 0.7399103139013453, 0.3700787401574803, 0.5826771653543307], 'brega001': [0.296551724137931, 0.5379310344827586, 0.37423312883435583, 16.0, 0.3806748466257674, 0.15950920245398773, 0.08895705521472393, 0.8404907975460123, 0.33476394849785407, 0.4678111587982833], 'duraj001': [0.26195426195426197, 0.45114345114345117, 0.33270676691729323, 12.0, 0.3336466165413534, 0.24060150375939848, 0.08082706766917293, 0.7593984962406015, 0.3654970760233918, 0.49122807017543857], 'gonzr003': [0.3034825870646766, 0.5472636815920398, 0.3427230046948357, 8.0, 0.3774647887323944, 0.24413145539906103, 0.046948356807511735, 0.755868544600939, 0.34965034965034963, 0.5874125874125874], 'narvc002': [0.25, 0.41776315789473684, 0.32142857142857145, 10.0, 0.3279761904761907, 0.24404761904761904, 0.09523809523809523, 0.7559523809523809, 0.28110599078341014, 0.4470046082949309], 'rafac001': [0.25735294117647056, 0.4338235294117647, 0.3002309468822171, 14.0, 0.3131639722863743, 0.19168591224018475, 0.046189376443418015, 0.8083140877598153, 0.3522012578616352, 0.4276729559748428], 'stort001': [0.2549450549450549, 0.4175824175824176, 0.30103092783505153, 18.0, 0.30865979381443337, 0.28865979381443296, 0.05154639175257732, 0.711340206185567, 0.3365695792880259, 0.47896440129449835], 'toroa001': [0.24696356275303644, 0.38461538461538464, 0.3007518796992481, 7.0, 0.2890977443609023, 0.15037593984962405, 0.04887218045112782, 0.849624060150376, 0.3316582914572864, 0.3417085427135678]}","['anthr001', 'brega001', 'duraj001', 'stort001', 'gonzr003', 'abrew002', 'toroa001', 'narvc002', 'rafac001']"
CHC,2025-05-23,"{'buscm003': [0.2578616352201258, 0.4716981132075472, 0.3551912568306011, 7.0, 0.34426229508196726, 0.2459016393442623, 0.10382513661202186, 0.7540983606557377, 0.42342342342342343, 0.4774774774774775], 'crowp001': [0.27918781725888325, 0.5532994923857868, 0.3140096618357488, 12.0, 0.3666666666666667, 0.2463768115942029, 0.043478260869565216, 0.7536231884057971, 0.38028169014084506, 0.4225352112676056], 'happi001': [0.25882352941176473, 0.36470588235294116, 0.35384615384615387, 3.0, 0.32461538461538453, 0.2, 0.12307692307692308, 0.8, 0.3937007874015748, 0.3779527559055118], 'hoern001': [0.28415300546448086, 0.3551912568306011, 0.33163265306122447, 0.0, 0.30408163265306104, 0.08673469387755102, 0.05612244897959184, 0.9132653061224489, 0.36942675159235666, 0.2929936305732484], 'kellc002': [0.28865979381443296, 0.5876288659793815, 0.42016806722689076, 8.0, 0.4252100840336133, 0.14285714285714285, 0.17647058823529413, 0.8571428571428571, 0.38461538461538464, 0.46153846153846156], 'shawm002': [0.21739130434782608, 0.3188405797101449, 0.325, 1.0, 0.2987499999999999, 0.2375, 0.1375, 0.7625, 0.3541666666666667, 0.2708333333333333], 'suzus001': [0.25268817204301075, 0.5268817204301075, 0.31527093596059114, 12.0, 0.36059113300492607, 0.2857142857142857, 0.08374384236453201, 0.7142857142857143, 0.4523809523809524, 0.48412698412698413], 'swand001': [0.2604166666666667, 0.4635416666666667, 0.3173076923076923, 10.0, 0.3399038461538462, 0.25961538461538464, 0.07692307692307693, 0.7403846153846154, 0.40601503759398494, 0.46616541353383456], 'tuckk001': [0.271356783919598, 0.5376884422110553, 0.36681222707423583, 12.0, 0.3895196506550221, 0.11790393013100436, 0.13100436681222707, 0.8820960698689956, 0.4, 0.4666666666666667]}","['happi001', 'tuckk001', 'suzus001', 'kellc002', 'buscm003', 'crowp001', 'hoern001', 'swand001', 'shawm002']"
CHC,2025-05-28,"{'buscm003': [0.25, 0.4476744186046512, 0.3484848484848485, 7.0, 0.33434343434343444, 0.2474747474747475, 0.10606060606060606, 0.7525252525252525, 0.425, 0.475], 'crowp001': [0.273972602739726, 0.5525114155251142, 0.3056768558951965, 14.0, 0.36244541484716164, 0.24890829694323144, 0.039301310043668124, 0.7510917030567685, 0.3860759493670886, 0.43670886075949367], 'happi001': [0.25654450261780104, 0.35602094240837695, 0.3515981735159817, 3.0, 0.3210045662100457, 0.2146118721461187, 0.1232876712328767, 0.7853881278538812, 0.39285714285714285, 0.37857142857142856], 'hoern001': [0.28921568627450983, 0.36764705882352944, 0.3378995433789954, 0.0, 0.31278538812785367, 0.0776255707762557, 0.0593607305936073, 0.9223744292237442, 0.3595505617977528, 0.28651685393258425], 'kellc002': [0.2980769230769231, 0.6057692307692307, 0.4251968503937008, 9.0, 0.43385826771653535, 0.13385826771653545, 0.1732283464566929, 0.8661417322834646, 0.4, 0.47058823529411764], 'shawm002': [0.23595505617977527, 0.33707865168539325, 0.3333333333333333, 1.0, 0.30882352941176455, 0.24509803921568626, 0.12745098039215685, 0.7549019607843137, 0.39344262295081966, 0.26229508196721313], 'suzus001': [0.27184466019417475, 0.5679611650485437, 0.336283185840708, 14.0, 0.3858407079646018, 0.2743362831858407, 0.08849557522123894, 0.7256637168141593, 0.4859154929577465, 0.5140845070422535], 'swand001': [0.25, 0.4481132075471698, 0.3116883116883117, 11.0, 0.3316017316017318, 0.2554112554112554, 0.08225108225108226, 0.7445887445887446, 0.40540540540540543, 0.46621621621621623], 'tuckk001': [0.2772727272727273, 0.5181818181818182, 0.36904761904761907, 12.0, 0.38452380952380993, 0.12301587301587301, 0.12698412698412698, 0.876984126984127, 0.40331491712707185, 0.4861878453038674]}","['happi001', 'tuckk001', 'suzus001', 'kellc002', 'crowp001', 'buscm003', 'hoern001', 'swand001', 'shawm002']"
CHC,2025-06-08,"{'buscm003': [0.27319587628865977, 0.5154639175257731, 0.3705357142857143, 10.0, 0.36919642857142876, 0.23214285714285715, 0.11160714285714286, 0.7678571428571429, 0.41304347826086957, 0.4855072463768116], 'crowp001': [0.2777777777777778, 0.5634920634920635, 0.3157894736842105, 17.0, 0.3718045112781957, 0.2593984962406015, 0.04887218045112782, 0.7406015037593985, 0.39325842696629215, 0.4550561797752809], 'happi001': [0.2543859649122807, 0.36403508771929827, 0.3436293436293436, 4.0, 0.31969111969111985, 0.22393822393822393, 0.11583011583011583, 0.7760617760617761, 0.3674698795180723, 0.3614457831325301], 'hoern001': [0.2857142857142857, 0.35714285714285715, 0.3333333333333333, 0.0, 0.3047058823529412, 0.07058823529411765, 0.054901960784313725, 0.9294117647058824, 0.33649289099526064, 0.27488151658767773], 'kellc002': [0.25984251968503935, 0.5118110236220472, 0.37748344370860926, 9.0, 0.381456953642384, 0.1390728476821192, 0.152317880794702, 0.8609271523178808, 0.36893203883495146, 0.44660194174757284], 'shawm002': [0.25833333333333336, 0.375, 0.3358208955223881, 2.0, 0.3216417910447759, 0.208955223880597, 0.1044776119402985, 0.7910447761194029, 0.38202247191011235, 0.25842696629213485], 'suzus001': [0.2689075630252101, 0.5630252100840336, 0.33840304182509506, 16.0, 0.38517110266159704, 0.2623574144486692, 0.09505703422053231, 0.7376425855513308, 0.4819277108433735, 0.5], 'swand001': [0.23481781376518218, 0.41295546558704455, 0.2894736842105263, 11.0, 0.30789473684210544, 0.2744360902255639, 0.07142857142857142, 0.7255639097744361, 0.39880952380952384, 0.47023809523809523], 'tuckk001': [0.27459016393442626, 0.5040983606557377, 0.3723404255319149, 12.0, 0.37695035460992954, 0.11702127659574468, 0.1276595744680851, 0.8829787234042553, 0.39408866995073893, 0.46798029556650245]}","['tuckk001', 'happi001', 'suzus001', 'crowp001', 'kellc002', 'buscm003', 'shawm002', 'hoern001', 'swand001']"
CHC,2025-06-09,"{'buscm003': [0.2727272727272727, 0.51010101010101, 0.3684210526315789, 10.0, 0.3666666666666669, 0.2324561403508772, 0.10964912280701754, 0.7675438596491229, 0.41843971631205673, 0.48226950354609927], 'crowp001': [0.27734375, 0.55859375, 0.3148148148148148, 17.0, 0.3696296296296298, 0.25925925925925924, 0.04814814814814815, 0.7407407407407407, 0.39226519337016574, 0.44751381215469616], 'happi001': [0.2510822510822511, 0.3593073593073593, 0.34220532319391633, 4.0, 0.3174904942965781, 0.22433460076045628, 0.11787072243346007, 0.7756653992395437, 0.36904761904761907, 0.35714285714285715], 'hoern001': [0.2833333333333333, 0.3541666666666667, 0.33073929961089493, 0.0, 0.3023346303501946, 0.07392996108949416, 0.054474708171206226, 0.9260700389105059, 0.33490566037735847, 0.27358490566037735], 'kellc002': [0.25384615384615383, 0.5, 0.3741935483870968, 9.0, 0.37612903225806443, 0.14193548387096774, 0.15483870967741936, 0.8580645161290322, 0.37142857142857144, 0.4380952380952381], 'shawm002': [0.25203252032520324, 0.36585365853658536, 0.3284671532846715, 2.0, 0.3145985401459852, 0.2116788321167883, 0.10218978102189781, 0.7883211678832117, 0.38461538461538464, 0.25274725274725274], 'suzus001': [0.2644628099173554, 0.5537190082644629, 0.3333333333333333, 16.0, 0.3794007490636705, 0.2696629213483146, 0.09363295880149813, 0.7303370786516854, 0.47904191616766467, 0.49700598802395207], 'swand001': [0.24, 0.42, 0.2936802973977695, 11.0, 0.31263940520446115, 0.275092936802974, 0.07063197026022305, 0.724907063197026, 0.40588235294117647, 0.47058823529411764], 'tuckk001': [0.27125506072874495, 0.4979757085020243, 0.3706293706293706, 12.0, 0.37412587412587456, 0.12237762237762238, 0.12937062937062938, 0.8776223776223776, 0.39215686274509803, 0.46568627450980393]}","['happi001', 'tuckk001', 'suzus001', 'crowp001', 'swand001', 'kellc002', 'hoern001', 'shawm002', 'buscm003']"
