date,vis_team,home_team,away_lineup,home_lineup
2025-08-12,PHI,CIN,"['turnt001', 'schwk001', 'harpb003', 'castn001', 'marsb002', 'sosae001', 'keplm001', 'stotb001', 'marcr001']","['friet001', 'stees001', 'delae003', 'andum001', 'haysa001', 'martn004', 'mclam001', 'trevj001', 'espis001']"
2025-08-12,PIT,MIL,"['horws001', 'gonzn001', 'reynb001', 'cruzo001', 'mccua001', 'suwij001', 'trioj001', 'davih001', 'kinei001']","['frels001', 'colli001', 'contw002', 'yelic001', 'vauga001', 'durbc002', 'turab002', 'perkb002', 'ortij005']"
2025-08-12,ATL,NYN,"['profj001', 'olsom001', 'baldd001', 'ozunm001', 'harrm004', 'albio001', 'brujv001', 'alvan001', 'allen002']","['lindf001', 'sotoj001', 'nimmb001', 'alonp001', 'mcnej002', 'marts002', 'mullc002', 'alvaf001', 'batyb001']"
2025-08-12,SDN,SFN,"['tatif002', 'arral001', 'machm001', 'bogax001', 'merrj002', 'laurr001', 'iglej001', 'cronj001', 'fermf002']","['ramoh002', 'schmc003', 'dever001', 'adamw002', 'florw001', 'chapm001', 'lee-j001', 'fitzt001', 'bailp001']"
2025-08-12,COL,SLN,"['freet001', 'tovae001', 'goodh001', 'beckj003', 'bernw002', 'doylb001', 'karrk001', 'fulfb001', 'farmk001']","['donob001', 'herri001', 'contw001', 'burla001', 'winnm001', 'walkj003', 'pozoy001', 'saggt001', 'scotv001']"
2025-08-12,LAN,ANA,"['ohtas001', 'bettm001', 'freef001', 'hernt002', 'muncm001', 'pagea001', 'confm001', 'freea001', 'rushd001']","['netoz001', 'schan001', 'troum001', 'wardt002', 'moncy001', 'adelj001', 'rengl001', 'ohopl001', 'teodb001']"
2025-08-12,TBA,ATH,"['kim-h002', 'diazy001', 'loweb001', 'camij001', 'peree005', 'mangj001', 'morec001', 'simpc001', 'fortn001']","['kurtn001', 'langs001', 'rookb001', 'sodet001', 'thomc005', 'hernd006', 'butll001', 'urial001', 'urshg001']"
2025-08-12,SEA,BAL,"['arozr001', 'ralec001', 'rodrj007', 'naylj001', 'suare001', 'polaj001', 'canzd001', 'crawj002', 'younc005']","['hollj003', 'westj002', 'hendg002', 'rutsa001', 'mounr001', 'mayoc001', 'nodar001', 'carld002', 'alleg002']"
2025-08-12,DET,CHA,"['keitc001', 'torrg001', 'carpk001', 'greer003', 'torks001', 'perew002', 'mckiz001', 'dingd001', 'sweet001']","['taucm001', 'sosal001', 'montc004', 'robel002', 'benia002', 'vargm001', 'teelk001', 'quere001', 'meadc001']"
2025-08-12,MIA,CLE,"['edwax001', 'ramia004', 'lopeo001', 'myerd001', 'hernh001', 'marsj002', 'wagae001', 'hilld002', 'sanoj001']","['kwans001', 'schnd002', 'ramij003', 'manzk001', 'santc002', 'naylb001', 'ariag002', 'jonen002', 'roccb001']"
2025-08-12,BOS,HOU,"['anthr001', 'brega001', 'duraj001', 'stort001', 'yoshm002', 'toroa001', 'abrew002', 'rafac001', 'narvc002']","['penaj004', 'corrc001', 'altuj001', 'sancj003', 'walkc002', 'diazy004', 'tramt001', 'uriar001', 'meltj001']"
2025-08-12,WAS,KCA,"['woodj004', 'abrac001', 'bellj005', 'dejop001', 'lowen001', 'adamr004', 'liled001', 'garcl006', 'hassr002']","['garcm003', 'wittb002', 'pasqv001', 'peres002', 'gricr001', 'indij001', 'fraza001', 'loftn001', 'tolbt001']"
2025-08-12,MIN,NYA,"['marta007', 'buxtb001', 'jeffr002', 'keasl001', 'lewir003', 'clemk001', 'gaspm001', 'julie001', 'fitzr001']","['grist001', 'judga001', 'bellc002', 'stanm004', 'riceb001', 'chisj001', 'goldp001', 'mcmar001', 'volpa001']"
2025-08-12,ARI,TEX,"['perdg001', 'martk001', 'carrc005', 'gurrl001', 'delca001', 'lockt001', 'thoma004', 'alexb001', 'herrj003']","['smitj007', 'seagc001', 'semim001', 'pedej001', 'langw001', 'tellr001', 'garca005', 'jungj001', 'higak001']"
2025-08-12,CHN,TOR,"['buscm003', 'suzus001', 'tuckk001', 'kellc002', 'crowp001', 'happi001', 'hoern001', 'swand001', 'shawm002']","['luken001', 'bichb001', 'guerv002', 'barga001', 'kirka001', 'varsd001', 'frant002', 'cleme002', 'gimea001']"
2025-08-13,PHI,CIN,"['turnt001', 'schwk001', 'harpb003', 'realj001', 'castn001', 'marsb002', 'badeh001', 'stotb001', 'kempo001']","['friet001', 'stees001', 'delae003', 'andum001', 'haysa001', 'martn004', 'stept001', 'espis001', 'hayek001']"
2025-08-13,PIT,MIL,"['simor002', 'horws001', 'reynb001', 'phamt001', 'gonzn001', 'suwij001', 'bartj003', 'trioj001', 'kinei001']","['frels001', 'colli001', 'contw002', 'yelic001', 'vauga001', 'turab002', 'perkb002', 'seiga001', 'ortij005']"
2025-08-13,ATL,NYN,"['profj001', 'olsom001', 'ozunm001', 'albio001', 'murps001', 'harrm004', 'white006', 'alvan001', 'allen002']","['lindf001', 'sotoj001', 'nimmb001', 'alonp001', 'mcnej002', 'marts002', 'mullc002', 'alvaf001', 'batyb001']"
2025-08-13,SDN,SFN,"['tatif002', 'arral001', 'machm001', 'merrj002', 'bogax001', 'ohear001', 'laurr001', 'cronj001', 'diaze005']","['ramoh002', 'dever001', 'schmc003', 'smitd008', 'adamw002', 'lee-j001', 'kossc001', 'bailp001', 'gilbd001']"
2025-08-13,COL,SLN,"['freet001', 'monim001', 'tovae001', 'beckj003', 'bernw002', 'karrk001', 'ferny001', 'fulfb001', 'amada001']","['donob001', 'herri001', 'winnm001', 'burla001', 'gormn001', 'walkj003', 'nootl001', 'saggt001', 'pagep001']"
2025-08-13,LAN,ANA,"['ohtas001', 'bettm001', 'freef001', 'smitw003', 'hernt002', 'pagea001', 'calla002', 'freea001', 'rojam002']","['netoz001', 'schan001', 'troum001', 'wardt002', 'moncy001', 'adelj001', 'rengl001', 'ohopl001', 'teodb001']"
2025-08-13,TBA,ATH,"['simpc001', 'loweb001', 'diazy001', 'lowej002', 'camij001', 'mangj001', 'feduh001', 'kim-h002', 'petet002']","['cortc001', 'langs001', 'rookb001', 'sodet001', 'thomc005', 'hernd006', 'butll001', 'urshg001', 'schum002']"
2025-08-13,SEA,BAL,"['arozr001', 'ralec001', 'rodrj007', 'suare001', 'naylj001', 'garvm001', 'polaj001', 'crawj002', 'moord002']","['hollj003', 'westj002', 'hendg002', 'rutsa001', 'mounr001', 'nodar001', 'mayoc001', 'johnd006', 'carld002']"
2025-08-13,DET,CHA,"['keitc001', 'torrg001', 'carpk001', 'torks001', 'greer003', 'perew002', 'baezj001', 'sweet001', 'rogej004']","['teelk001', 'sosal001', 'montc004', 'robel002', 'benia002', 'vargm001', 'quere001', 'baldb001', 'meadc001']"
2025-08-13,MIA,CLE,"['edwax001', 'stowk001', 'ramia004', 'hickl001', 'lopeo001', 'marsj002', 'hernh001', 'johnt003', 'paulg001']","['kwans001', 'schnd002', 'ramij003', 'manzk001', 'kayfc001', 'ariag002', 'marta008', 'naylb001', 'roccb001']"
2025-08-13,BOS,HOU,"['anthr001', 'brega001', 'duraj001', 'stort001', 'yoshm002', 'gonzr003', 'abrew002', 'rafac001', 'wongc001']","['penaj004', 'sancj003', 'altuj001', 'walkc002', 'carav001', 'diazy004', 'uriar001', 'smitc010', 'meltj001']"
2025-08-13,WAS,KCA,"['woodj004', 'abrac001', 'garcl006', 'bellj005', 'lowen001', 'liled001', 'milld003', 'housb001', 'hassr002']","['yastm001', 'wittb002', 'pasqv001', 'garcm003', 'peres002', 'fraza001', 'indij001', 'ravej001', 'isbek001']"
2025-08-13,MIN,NYA,"['larnt001', 'buxtb001', 'keasl001', 'clemk001', 'jeffr002', 'wallm001', 'lewir003', 'rodea001', 'lee-b002']","['grist001', 'judga001', 'bellc002', 'stanm004', 'riceb001', 'chisj001', 'volpa001', 'mcmar001', 'wella002']"
2025-08-13,ARI,TEX,"['perdg001', 'martk001', 'carrc005', 'delca001', 'lockt001', 'mccaj003', 'thoma004', 'mccaj001', 'alexb001']","['smitj007', 'seagc001', 'semim001', 'pedej001', 'carte001', 'burgj001', 'jungj001', 'heimj001', 'durae002']"
2025-08-13,CHN,TOR,"['buscm003', 'suzus001', 'tuckk001', 'happi001', 'crowp001', 'hoern001', 'swand001', 'shawm002', 'amaym001']","['luken001', 'bichb001', 'guerv002', 'barga001', 'kirka001', 'varsd001', 'lopej008', 'cleme002', 'gimea001']"
2025-08-14,ARI,COL,"['perdg001', 'martk001', 'carrc005', 'gurrl001', 'delca001', 'lockt001', 'thoma004', 'alexb001', 'herrj003']","['freet001', 'tovae001', 'goodh001', 'beckj003', 'doylb001', 'karrk001', 'fulfb001', 'farmk001', 'schua002']"
2025-08-14,ATL,NYN,"['profj001', 'olsom001', 'baldd001', 'ozunm001', 'harrm004', 'albio001', 'brujv001', 'alvan001', 'allen002']","['lindf001', 'sotoj001', 'nimmb001', 'alonp001', 'mcnej002', 'mullc002', 'maurr002', 'batyb001', 'torrl001']"
2025-08-14,PHI,WAS,"['turnt001', 'schwk001', 'harpb003', 'realj001', 'marsb002', 'castn001', 'keplm001', 'sosae001', 'stotb001']","['woodj004', 'crewd001', 'bellj005', 'dejop001', 'adamr004', 'liled001', 'housb001', 'tenaj001', 'younj004']"
2025-08-14,SEA,BAL,"['arozr001', 'naylj001', 'rodrj007', 'polaj001', 'suare001', 'canzd001', 'garvm001', 'crawj002', 'younc005']","['hollj003', 'westj002', 'hendg002', 'mounr001', 'mayoc001', 'johnd006', 'jackj002', 'carld002', 'jacka002']"
2025-08-14,MIA,CLE,"['edwax001', 'stowk001', 'ramia004', 'hickl001', 'lopeo001', 'marsj002', 'hernh001', 'johnt003', 'paulg001']","['kwans001', 'marta008', 'ramij003', 'manzk001', 'ariag002', 'kayfc001', 'fry-d001', 'roccb001', 'hedga001']"
2025-08-14,DET,MIN,"['keitc001', 'torrg001', 'carpk001', 'greer003', 'torks001', 'mckiz001', 'dingd001', 'sweet001', 'baezj001']","['marta007', 'buxtb001', 'jeffr002', 'keasl001', 'lewir003', 'larnt001', 'lee-b002', 'rodea001', 'julie001']"
2025-08-14,CHN,TOR,"['buscm003', 'happi001', 'tuckk001', 'kellc002', 'caiso001', 'hoern001', 'castw003', 'swand001', 'shawm002']","['schnd001', 'cleme002', 'guerv002', 'bichb001', 'frant002', 'barga001', 'stram002', 'heint001', 'lopej008']"
2025-08-15,PIT,CHN,"['simor002', 'horws001', 'reynb001', 'gonzn001', 'mccua001', 'suwij001', 'trioj001', 'davih001', 'kinei001']","['buscm003', 'suzus001', 'tuckk001', 'happi001', 'crowp001', 'hoern001', 'swand001', 'shawm002', 'mcgur002']"
2025-08-15,MIL,CIN,"['frels001', 'ortij005', 'contw002', 'yelic001', 'vauga001', 'durbc002', 'turab002', 'berrs002', 'lockb001']","['friet001', 'stees001', 'delae003', 'andum001', 'lux-g001', 'haysa001', 'martn004', 'stept001', 'hayek001']"
2025-08-15,ARI,COL,"['perdg001', 'martk001', 'carrc005', 'gurrl001', 'mccaj003', 'lockt001', 'thoma004', 'mccaj001', 'alexb001']","['freet001', 'monim001', 'goodh001', 'beckj003', 'bernw002', 'karrk001', 'doylb001', 'ferny001', 'rittr002']"
2025-08-15,SDN,LAN,"['tatif002', 'arral001', 'machm001', 'bogax001', 'merrj002', 'laurr001', 'iglej001', 'cronj001', 'fermf002']","['ohtas001', 'bettm001', 'smitw003', 'freef001', 'hernt002', 'pagea001', 'confm001', 'freea001', 'rojam002']"
2025-08-15,SEA,NYN,"['arozr001', 'ralec001', 'rodrj007', 'suare001', 'canzd001', 'garvm001', 'solad001', 'crawj002', 'younc005']","['lindf001', 'sotoj001', 'nimmb001', 'alonp001', 'mcnej002', 'vienm001', 'mullc002', 'alvaf001', 'maurr002']"
2025-08-15,TBA,SFN,"['simpc001', 'loweb001', 'diazy001', 'lowej002', 'camij001', 'mangj001', 'seymb001', 'kim-h002', 'feduh001']","['ramoh002', 'dever001', 'adamw002', 'smitd008', 'schmc003', 'lee-j001', 'kossc001', 'bailp001', 'mccrg001']"
2025-08-15,NYA,SLN,"['grist001', 'riceb001', 'judga001', 'bellc002', 'chisj001', 'volpa001', 'domij003', 'mcmar001', 'cabaj001']","['nootl001', 'winnm001', 'burla001', 'herri001', 'gormn001', 'walkj003', 'saggt001', 'pagep001', 'scotv001']"
2025-08-15,PHI,WAS,"['turnt001', 'schwk001', 'harpb003', 'realj001', 'castn001', 'badeh001', 'sosae001', 'kempo001', 'wilsw002']","['woodj004', 'abrac001', 'bellj005', 'dejop001', 'garcl006', 'liled001', 'crewd001', 'adamr004', 'hassr002']"
2025-08-15,ANA,ATH,"['netoz001', 'schan001', 'troum001', 'wardt002', 'moncy001', 'adelj001', 'darnt001', 'moorc002', 'teodb001']","['langs001', 'rookb001', 'kurtn001', 'thomc005', 'hernd006', 'bledj001', 'maciw001', 'harrb002', 'urial001']"
2025-08-15,MIA,BOS,"['edwax001', 'stowk001', 'ramia004', 'hickl001', 'lopeo001', 'marsj002', 'wagae001', 'paulg001', 'myerd001']","['anthr001', 'brega001', 'duraj001', 'stort001', 'abrew002', 'gonzr003', 'toroa001', 'rafac001', 'narvc002']"
2025-08-15,ATL,CLE,"['profj001', 'olsom001', 'acunr001', 'ozunm001', 'albio001', 'harrm004', 'murps001', 'alvan001', 'allen002']","['kwans001', 'schnd002', 'ramij003', 'manzk001', 'ariag002', 'santc002', 'kayfc001', 'naylb001', 'roccb001']"
2025-08-15,BAL,HOU,"['hollj003', 'westj002', 'hendg002', 'rutsa001', 'mounr001', 'mayoc001', 'jackj002', 'carld002', 'johnd006']","['altuj001', 'corrc001', 'sancj003', 'walkc002', 'diazy004', 'uriar001', 'tramt001', 'dubom001', 'smitc010']"
2025-08-15,CHA,KCA,"['vargm001', 'meadc001', 'robel002', 'montc004', 'quere001', 'sosal001', 'taucm001', 'meidc001', 'taylm002']","['yastm001', 'wittb002', 'pasqv001', 'garcm003', 'peres002', 'fraza001', 'indij001', 'loftn001', 'isbek001']"
2025-08-15,DET,MIN,"['keitc001', 'torrg001', 'carpk001', 'greer003', 'torks001', 'perew002', 'dingd001', 'mckiz001', 'baezj001']","['larnt001', 'buxtb001', 'clemk001', 'keasl001', 'wallm001', 'lee-b002', 'lewir003', 'julie001', 'gaspm001']"
2025-08-15,TEX,TOR,"['smitj007', 'langw001', 'seagc001', 'pedej001', 'carte001', 'semim001', 'tellr001', 'jungj001', 'higak001']","['luken001', 'bichb001', 'guerv002', 'barga001', 'varsd001', 'kirka001', 'lopej008', 'cleme002', 'gimea001']"
2025-08-16,PIT,CHN,"['trioj001', 'phamt001', 'reynb001', 'gonzn001', 'mccua001', 'bartj003', 'pegul001', 'canaa001', 'kinei001']","['buscm003', 'tuckk001', 'suzus001', 'crowp001', 'kellc002', 'happi001', 'hoern001', 'swand001', 'shawm002']"
2025-08-16,MIL,CIN,"['frels001', 'ortij005', 'contw002', 'yelic001', 'vauga001', 'durbc002', 'turab002', 'berrs002', 'lockb001']","['friet001', 'stees001', 'delae003', 'andum001', 'lux-g001', 'martn004', 'mclam001', 'trevj001', 'hayek001']"
2025-08-16,ARI,COL,"['perdg001', 'martk001', 'carrc005', 'gurrl001', 'delca001', 'lockt001', 'alexb001', 'thoma004', 'kaisc001']","['monim001', 'tovae001', 'goodh001', 'beckj003', 'bernw002', 'karrk001', 'doylb001', 'ferny001', 'rittr002']"
2025-08-16,SDN,LAN,"['tatif002', 'arral001', 'machm001', 'merrj002', 'bogax001', 'laurr001', 'cronj001', 'iglej001', 'fermf002']","['ohtas001', 'bettm001', 'smitw003', 'freef001', 'hernt002', 'pagea001', 'confm001', 'freea001', 'rojam002']"
2025-08-16,SEA,NYN,"['arozr001', 'ralec001', 'rodrj007', 'naylj001', 'suare001', 'polaj001', 'canzd001', 'crawj002', 'younc005']","['lindf001', 'sotoj001', 'nimmb001', 'alonp001', 'mcnej002', 'alvaf001', 'mullc002', 'maurr002', 'batyb001']"
2025-08-16,TBA,SFN,"['simpc001', 'diazy001', 'loweb001', 'camij001', 'mangj001', 'kim-h002', 'seymb001', 'peree005', 'fortn001']","['ramoh002', 'dever001', 'adamw002', 'smitd008', 'lee-j001', 'kossc001', 'fitzt001', 'mccrg001', 'kniza001']"
2025-08-16,NYA,SLN,"['grist001', 'riceb001', 'judga001', 'chisj001', 'domij003', 'volpa001', 'mcmar001', 'wella002', 'cabaj001']","['winnm001', 'burla001', 'herri001', 'nootl001', 'walkj003', 'gormn001', 'saggt001', 'pagep001', 'scotv001']"
2025-08-16,PHI,WAS,"['turnt001', 'schwk001', 'harpb003', 'realj001', 'marsb002', 'badeh001', 'keplm001', 'sosae001', 'stotb001']","['woodj004', 'abrac001', 'bellj005', 'adamr004', 'garcl006', 'liled001', 'crewd001', 'housb001', 'younj004']"
2025-08-16,ANA,ATH,"['netoz001', 'schan001', 'troum001', 'wardt002', 'moncy001', 'adelj001', 'rengl001', 'ohopl001', 'teodb001']","['langs001', 'rookb001', 'kurtn001', 'thomc005', 'sodet001', 'hernd006', 'harrb002', 'butll001', 'schum002']"
2025-08-16,MIA,BOS,"['edwax001', 'marsj002', 'ramia004', 'lopeo001', 'hickl001', 'hernh001', 'johnt003', 'hilld002', 'paulg001']","['anthr001', 'brega001', 'duraj001', 'stort001', 'yoshm002', 'gonzr003', 'abrew002', 'rafac001', 'wongc001']"
2025-08-16,ATL,CLE,"['profj001', 'olsom001', 'acunr001', 'baldd001', 'ozunm001', 'harrm004', 'albio001', 'alvan001', 'allen002']","['kwans001', 'marta008', 'ramij003', 'fry-d001', 'santc002', 'ariag002', 'kayfc001', 'roccb001', 'hedga001']"
2025-08-16,BAL,HOU,"['hollj003', 'westj002', 'hendg002', 'rutsa001', 'mounr001', 'beavd001', 'mayoc001', 'johnd006', 'carld002']","['corrc001', 'altuj001', 'diazy004', 'walkc002', 'uriar001', 'smitc010', 'dubom001', 'mccoc001', 'meltj001']"
2025-08-16,CHA,KCA,"['taucm001', 'sosal001', 'montc004', 'robel002', 'benia002', 'vargm001', 'teelk001', 'meidc001', 'baldb001']","['yastm001', 'wittb002', 'pasqv001', 'garcm003', 'peres002', 'fraza001', 'gricr001', 'loftn001', 'isbek001']"
2025-08-16,DET,MIN,"['keitc001', 'torrg001', 'carpk001', 'greer003', 'torks001', 'perew002', 'mckiz001', 'dingd001', 'sweet001']","['marta007', 'buxtb001', 'clemk001', 'keasl001', 'jeffr002', 'wallm001', 'lee-b002', 'lewir003', 'outmj002']"
2025-08-16,TEX,TOR,"['haggs001', 'langw001', 'seagc001', 'burgj001', 'jungj001', 'higak001', 'smitj007', 'durae002', 'heimj001']","['sprig001', 'schnd001', 'guerv002', 'bichb001', 'kirka001', 'varsd001', 'cleme002', 'stram002', 'gimea001']"
2025-08-17,PIT,CHN,"['simor002', 'horws001', 'reynb001', 'phamt001', 'gonzn001', 'suwij001', 'trioj001', 'bartj003', 'kinei001']","['buscm003', 'tuckk001', 'suzus001', 'crowp001', 'kellc002', 'happi001', 'hoern001', 'swand001', 'shawm002']"
2025-08-17,MIL,CIN,"['monaa001', 'durbc002', 'contw002', 'yelic001', 'vauga001', 'perkb002', 'jansd001', 'ortij005', 'lockb001']","['friet001', 'stees001', 'delae003', 'andum001', 'haysa001', 'martn004', 'trevj001', 'hayek001', 'espis001']"
2025-08-17,ARI,COL,"['perdg001', 'alexb001', 'carrc005', 'gurrl001', 'mccaj003', 'lockt001', 'thoma004', 'herrj003', 'kaisc001']","['freet001', 'monim001', 'tovae001', 'beckj003', 'bernw002', 'doylb001', 'fulfb001', 'arcio002', 'rittr002']"
2025-08-17,SDN,LAN,"['tatif002', 'arral001', 'machm001', 'merrj002', 'bogax001', 'ohear001', 'laurr001', 'cronj001', 'fermf002']","['ohtas001', 'bettm001', 'smitw003', 'freef001', 'hernt002', 'pagea001', 'confm001', 'freea001', 'kennb002']"
2025-08-17,SEA,NYN,"['arozr001', 'ralec001', 'rodrj007', 'naylj001', 'suare001', 'polaj001', 'canzd001', 'crawj002', 'younc005']","['lindf001', 'sotoj001', 'nimmb001', 'alonp001', 'mcnej002', 'alvaf001', 'batyb001', 'vienm001', 'mullc002']"
2025-08-17,TBA,SFN,"['simpc001', 'diazy001', 'loweb001', 'camij001', 'mangj001', 'kim-h002', 'feduh001', 'peree005', 'seymb001']","['lee-j001', 'ramoh002', 'dever001', 'adamw002', 'smitd008', 'kossc001', 'bailp001', 'gilbd001', 'fitzt001']"
2025-08-17,NYA,SLN,"['grist001', 'riceb001', 'judga001', 'bellc002', 'chisj001', 'goldp001', 'domij003', 'mcmar001', 'cabaj001']","['nootl001', 'winnm001', 'burla001', 'herri001', 'gormn001', 'walkj003', 'pozoy001', 'saggt001', 'churn001']"
2025-08-17,PHI,WAS,"['turnt001', 'schwk001', 'harpb003', 'bohma001', 'castn001', 'badeh001', 'wilsw002', 'stotb001', 'marcr001']","['garcl006', 'abrac001', 'dejop001', 'liled001', 'crewd001', 'tenaj001', 'milld003', 'housb001', 'hassr002']"
2025-08-17,ANA,ATH,"['netoz001', 'schan001', 'troum001', 'wardt002', 'adelj001', 'ohopl001', 'moorc002', 'perao002', 'teodb001']","['kurtn001', 'langs001', 'rookb001', 'sodet001', 'butll001', 'hernd006', 'bledj001', 'harrb002', 'urial001']"
2025-08-17,MIA,BOS,"['edwax001', 'ramia004', 'lopeo001', 'hernh001', 'sanoj001', 'myerd001', 'wiemj001', 'wagae001', 'hilld002']","['anthr001', 'stort001', 'duraj001', 'yoshm002', 'abrew002', 'gonzr003', 'toroa001', 'rafac001', 'narvc002']"
2025-08-17,ATL,CLE,"['profj001', 'olsom001', 'acunr001', 'ozunm001', 'harrm004', 'albio001', 'murps001', 'alvan001', 'allen002']","['kwans001', 'schnd002', 'ramij003', 'manzk001', 'naylb001', 'roccb001', 'kayfc001', 'jonen002', 'marta008']"
2025-08-17,BAL,HOU,"['hollj003', 'westj002', 'hendg002', 'rutsa001', 'cowsc001', 'basas001', 'mayoc001', 'beavd001', 'jackj002']","['penaj004', 'corrc001', 'altuj001', 'sancj003', 'diazy004', 'carav001', 'dubom001', 'meltj001', 'tramt001']"
2025-08-17,CHA,KCA,"['taucm001', 'sosal001', 'montc004', 'vargm001', 'benia002', 'quere001', 'teelk001', 'meidc001', 'baldb001']","['yastm001', 'wittb002', 'pasqv001', 'garcm003', 'peres002', 'fraza001', 'indij001', 'ravej001', 'maill001']"
2025-08-17,DET,MIN,"['keitc001', 'carpk001', 'torks001', 'greer003', 'perew002', 'baezj001', 'mckiz001', 'sweet001', 'rogej004']","['buxtb001', 'larnt001', 'keasl001', 'clemk001', 'jeffr002', 'wallm001', 'lewir003', 'lee-b002', 'outmj002']"
2025-08-17,TEX,TOR,"['smitj007', 'langw001', 'seagc001', 'tellr001', 'carte001', 'semim001', 'burgj001', 'freec003', 'heimj001']","['sprig001', 'barga001', 'guerv002', 'bichb001', 'varsd001', 'kirka001', 'luken001', 'cleme002', 'gimea001']"
2025-08-18,CLE,ARI,"['kwans001', 'schnd002', 'ramij003', 'manzk001', 'naylb001', 'ariag002', 'kayfc001', 'jonen002', 'roccb001']","['perdg001', 'martk001', 'carrc005', 'gurrl001', 'smitp002', 'delca001', 'alexb001', 'thoma004', 'mccaj001']"
2025-08-18,CHA,ATL,"['taucm001', 'vargm001', 'montc004', 'sosal001', 'benia002', 'robel002', 'teelk001', 'meidc001', 'baldb001']","['profj001', 'olsom001', 'acunr001', 'baldd001', 'ozunm001', 'harrm004', 'albio001', 'alvan001', 'allen002']"
2025-08-18,MIL,CHN,"['turab002', 'durbc002', 'contw002', 'yelic001', 'vauga001', 'perkb002', 'frels001', 'jansd001', 'ortij005']","['buscm003', 'tuckk001', 'suzus001', 'crowp001', 'kellc002', 'caiso001', 'hoern001', 'castw003', 'shawm002']"
2025-08-18,LAN,COL,"['ohtas001', 'bettm001', 'hernt002', 'freef001', 'pagea001', 'calla002', 'rojam002', 'kennb002', 'rushd001']","['freet001', 'monim001', 'goodh001', 'beckj003', 'tovae001', 'bernw002', 'karrk001', 'doylb001', 'rittr002']"
2025-08-18,SLN,MIA,"['nootl001', 'herri001', 'burla001', 'contw001', 'winnm001', 'gormn001', 'saggt001', 'pagep001', 'churn001']","['lopeo001', 'ramia004', 'marsj002', 'hernh001', 'myerd001', 'wagae001', 'sanoj001', 'acosm002', 'hilld002']"
2025-08-18,SEA,PHI,"['arozr001', 'ralec001', 'rodrj007', 'suare001', 'naylj001', 'garvm001', 'canzd001', 'crawj002', 'younc005']","['turnt001', 'schwk001', 'harpb003', 'realj001', 'bohma001', 'marsb002', 'castn001', 'keplm001', 'stotb001']"
